stop_id,stop_name,usage_stop_name,id_name_mismatch,muni,hood,lat,lon,weekday_boardings,saturday_boardings,sunday_boardings,cur_weekday_trips,prop_weekday_trips,cur_weekday_hourly,prop_weekday_hourly,cur_early_4_6a,cur_am_6_9a,cur_mid_9a_3p,cur_pm_3_6p,cur_eve_6_8p,cur_late_8_11p,cur_owl_11p_4a,prop_early_4_6a,prop_am_6_9a,prop_mid_9a_3p,prop_pm_3_6p,prop_eve_6_8p,prop_late_8_11p,prop_owl_11p_4a,current_routes,proposed_routes,n_current_routes,n_proposed_routes,cur_saturday_trips,prop_saturday_trips,cur_saturday_hourly,prop_saturday_hourly,cur_sunday_trips,prop_sunday_trips,cur_sunday_hourly,prop_sunday_hourly,cur_week_any_minimum,prop_week_any_minimum,cur_weekdays_any_minimum,prop_weekdays_any_minimum,cur_weekends_any_minimum,prop_weekends_any_minimum,cur_week_any_hourly,prop_week_any_hourly,cur_weekend_any_hourly,prop_weekend_any_hourly,cur_week_any_minimum_150m,prop_week_any_minimum_150m,cur_weekdays_any_minimum_150m,prop_weekdays_any_minimum_150m,cur_weekends_any_minimum_150m,prop_weekends_any_minimum_150m,cur_week_any_hourly_150m,prop_week_any_hourly_150m,cur_weekend_any_hourly_150m,prop_weekend_any_hourly_150m
8650,ALLEQUIPPA ST + SUTHERLAND (PETERSEN CTR),ALLEQUIPPA ST AT SUTHERLAND DR (PETERSEN CTR),0,"Pittsburgh city (Allegheny, PA)",West Oakland,40.4445,-79.963465,3.24,0.6,2.0,116,220,1,1,4,20,33,23,13,19,4,6,38,80,39,22,25,10,81;83,81;83;84;9,2,4,92,180,1,1,88,134,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19125,BAKER ST + BUTLER,BAKER ST AT BUTLER ST,0,"Pittsburgh city (Allegheny, PA)",Morningside,40.487453,-79.920154,3.24,3.2,3.0,105,98,1,1,4,17,35,21,12,12,4,4,17,35,17,11,7,7,75;87,75,2,1,60,72,1,1,50,60,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14985,BUTLER ST + 57TH,BUTLER ST AT 57TH ST,0,"Pittsburgh city (Allegheny, PA)",Upper Lawrenceville,40.485073,-79.946396,3.24,1.0,1.0,253,136,1,1,11,52,83,47,30,22,8,3,24,45,25,18,13,8,87;91;93,81;91,3,2,137,102,1,1,95,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8578,CRAIG ST + BIGELOW BLVD,CRAIG ST OPP BIGELOW BLVD,0,"Pittsburgh city (Allegheny, PA)",North Oakland,40.456575,-79.954833,3.24,0.6,1.0,108,88,1,1,2,18,40,19,13,15,1,1,14,32,15,11,13,2,77;93,81;9,2,2,56,64,0,1,50,56,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
14636,LEECHBURG RD + SUTTON DR,LEECHBURG RD AT SUTTON DR,0,"Penn Hills township (Allegheny, PA)",,40.491851,-79.792853,3.24,0.0,0.0,37,0,0,0,2,9,8,9,6,3,0,0,0,0,0,0,0,0,77;P16,,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
19001,COMMERCIAL ST + WHIPPLE,COMMERCIAL ST AT WHIPPLE ST,0,"Pittsburgh city (Allegheny, PA)",Swisshelm Park,40.421281,-79.900409,3.24,0.0,0.0,22,66,0,1,0,5,10,5,2,0,0,1,11,24,12,7,8,3,71;P71,58,2,1,0,48,0,1,0,32,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1
19748,CENTER AVE + BRONX,CENTER AVE AT BRONX AVE,0,"West View borough (Allegheny, PA)",,40.520669,-80.039364,3.24,1.6,2.6,184,206,1,1,5,38,61,37,17,20,6,7,35,71,35,23,20,15,13;8,13;17;8,2,3,136,170,1,1,88,130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3210,FREEPORT RD + ORIGINAL MATRESS FACTORY,FREEPORT RD AT ORIGINAL MATTRESS FACTORY,0,"Sharpsburg borough (Allegheny, PA)",,40.492023,-79.909084,3.24,1.6,1.0,244,330,1,1,12,45,74,46,24,29,14,8,61,109,64,36,32,20,1;75;91,1;1L;5;75;91,3,5,167,256,1,1,147,186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3187,FREEPORT RD + HUMBOLDT,FREEPORT RD AT HUMBOLDT ST,0,"Blawnox borough (Allegheny, PA)",,40.496346,-79.857063,3.24,0.6,1.4,63,84,1,1,2,10,20,10,8,10,3,2,17,24,17,10,9,5,1,1;1L,1,2,38,68,1,1,38,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
158,MCKNIGHT RD + IVORY AVE RAMP (ISLAND),MCKNIGHT RD AT IVORY AVE RAMP (ISLAND),0,"Pittsburgh city (Allegheny, PA)",Summer Hill,40.498345,-80.013054,3.24,2.0,1.4,118,106,1,1,3,29,32,29,11,13,1,4,20,31,21,13,10,7,12;4;O12;O5,12;12L;18;6,4,4,75,92,1,1,47,62,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4554,COCHRAN RD + MCCULLY,COCHRAN RD AT MCCULLY ST,0,"Mount Lebanon township (Allegheny, PA)",,40.385642,-80.05381,3.24,0.4,0.4,114,52,1,0,5,23,38,21,13,11,3,1,11,13,12,6,6,3,36;38;41,35;36L,3,2,68,30,1,0,50,28,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
12012,CRAWFORD ST + CATHERINE,CRAWFORD AVE AT CATHERINE ST,0,"Duquesne city (Allegheny, PA)",,40.364205,-79.847947,3.19,1.8,2.2,52,66,1,1,2,8,19,9,5,5,4,1,11,24,12,8,6,4,59,59,1,1,36,50,0,1,28,32,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
1931,CALIFORNIA AVE + RANKIN AVE,CALIFORNIA AVE OPP RANKIN AVE,0,"Pittsburgh city (Allegheny, PA)",Brighton Heights,40.476472,-80.04004,3.19,1.2,1.8,109,77,1,1,3,26,31,21,11,13,4,2,18,25,12,8,7,5,13;14;19L,13;19L,3,2,91,68,1,1,57,46,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7839,AIRBRAKE AVE + BRIDGE,AIRBRAKE AVE AT BRIDGE ST,0,"Wilmerding borough (Allegheny, PA)",,40.395302,-79.805518,3.19,1.6,1.2,56,40,1,0,4,10,14,9,7,7,5,1,5,12,6,4,9,3,69;P69,69;69S,2,2,20,30,0,0,20,28,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0
7538,JONES AVE + PARKVIEW,JONES AVE AT PARKVIEW AVE,0,"North Braddock borough (Allegheny, PA)",,40.403664,-79.862579,3.19,2.0,2.0,272,336,1,1,8,42,97,51,32,28,14,11,47,89,47,32,51,59,59;61A;61B,60X;62X;66,3,3,213,270,1,1,148,192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18516,BRADDOCK AVE + ELECTRIC,BRADDOCK AVE OPP ELECTRIC AVE,0,"Turtle Creek borough (Allegheny, PA)",,40.400386,-79.833578,3.19,2.4,1.4,150,40,1,0,7,27,44,27,17,18,10,1,5,12,6,4,9,3,59;69;P68;P69,69;69S,4,2,87,30,1,0,79,28,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
8835,GROVE RD + SELVIN,GROVE RD AT SELVIN DR,0,"Penn Hills township (Allegheny, PA)",,40.473825,-79.868673,3.19,2.2,1.2,63,0,1,0,1,11,19,12,6,9,5,0,0,0,0,0,0,0,79;P17,,2,0,52,0,0,0,29,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
7169,HAWKINS AVE + OVERLAND,HAWKINS AVE AT OVERLAND ST,0,"North Braddock borough (Allegheny, PA)",,40.41105,-79.868915,3.19,1.2,1.2,172,166,1,1,6,27,58,30,17,20,14,4,22,38,21,14,28,39,59;61A,62X,2,1,134,120,1,1,90,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1933,CALIFORNIA AVE + #3228,CALIFORNIA AVE OPP #3228,0,"Pittsburgh city (Allegheny, PA)",Brighton Heights,40.473928,-80.038686,3.19,1.8,1.8,78,70,1,1,1,16,23,17,8,10,3,2,12,24,12,8,7,5,13,13,1,1,74,68,1,1,42,46,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1301,CENTER AVE + PRINCETON AVE,CENTER AVE AT PRINCETON AVE,0,"West View borough (Allegheny, PA)",,40.518578,-80.04419,3.19,3.6,2.2,78,108,1,1,2,16,23,16,7,10,4,3,18,36,17,13,13,8,13,13;17,1,2,74,98,1,1,42,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
959,CHARLES ST + SHELTON,N CHARLES ST AT SHELTON AVE,0,"Pittsburgh city (Allegheny, PA)",Perry South,40.470547,-80.011154,3.19,2.6,0.8,192,152,1,1,7,41,60,38,18,20,8,5,26,55,27,16,14,9,11;15;8,11;8,3,2,140,106,1,1,92,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
3305,FREEPORT RD + CENTER AVE,FREEPORT RD OPP CENTER AVE,0,"Aspinwall borough (Allegheny, PA)",,40.490011,-79.90552,3.19,2.2,2.4,244,330,1,1,12,45,74,46,24,29,14,8,61,109,64,36,32,20,1;75;91,1;1L;5;75;91,3,5,167,256,1,1,147,186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18493,LYSLE BLVD + WALNUT FS,LYSLE BLVD AT WALNUT ST FS,0,"McKeesport city (Allegheny, PA)",,40.351556,-79.864517,3.19,2.6,1.2,302,414,1,1,11,57,92,58,32,31,21,12,66,132,70,49,54,31,55;56;59;60;61C;P7,52L;55;55S;56;59;61X;63;65;66,6,9,209,317,1,1,163,243,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4886,WARRINGTON AVE + BELTZHOOVER,WARRINGTON AVE AT BELTZHOOVER AVE,0,"Pittsburgh city (Allegheny, PA)",Allentown,40.421712,-79.997246,3.19,3.6,3.4,208,206,1,1,5,34,66,36,22,30,15,8,37,69,38,22,21,11,43;44;48;54,40;44;48,4,3,190,140,1,1,127,120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9700,HWY RT 51 + BRENTWOOD TOWN SQUARE,HWY RT 51 AT BRENTWOOD TOWN SQUARE,0,"Brentwood borough (Allegheny, PA)",,40.366702,-79.984203,3.19,1.4,2.6,196,194,1,1,11,39,51,39,15,28,13,5,35,62,29,19,25,19,51;51L;Y1;Y46;Y49,34;49;51,5,3,152,142,1,1,120,132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
4223,W PROSPECT AVE + KINGSLAND,W PROSPECT AVE AT KINGSLAND AVE,0,"Ingram borough (Allegheny, PA)",,40.447532,-80.071672,3.19,2.0,2.0,122,54,1,1,7,24,38,23,12,12,6,1,8,19,10,7,6,3,26;27,27,2,1,70,34,1,0,60,28,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
12651,FREEPORT RD + 2ND,FREEPORT RD AT 2ND ST,0,"East Deer township (Allegheny, PA)",,40.574878,-79.777883,3.14,1.4,0.4,73,84,1,1,4,13,20,14,9,9,4,4,14,24,16,11,9,6,1;P10,1;1L,2,2,38,68,1,1,38,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1772,COLBY ST + MT PLEASANT,COLBY ST AT MT PLEASANT RD,0,"Pittsburgh city (Allegheny, PA)",Summer Hill,40.483251,-80.003855,3.14,1.0,1.6,185,125,1,1,7,39,49,39,16,24,11,4,20,43,22,14,14,8,12;15;6;7,12;18;6,4,3,188,116,1,1,120,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6987,CLIMAX ST + ESTELLA,CLIMAX ST AT ESTELLA AVE,0,"Pittsburgh city (Allegheny, PA)",Beltzhoover,40.41992,-80.000602,3.14,2.6,0.8,208,206,1,1,5,34,66,36,22,30,15,8,37,69,37,23,21,11,43;44;48;54,40;44;48,4,3,190,140,1,1,127,120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4444,NOBLESTOWN RD + HARTWELL,NOBLESTOWN RD AT HARTWELL ST,0,"Pittsburgh city (Allegheny, PA)",Westwood,40.43747,-80.051061,3.14,1.0,0.6,56,54,1,1,1,10,19,9,6,10,1,0,9,18,10,8,6,3,31,31,1,1,28,34,0,0,28,28,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0
8843,ABER RD + HARVEST,ABER RD OPP HARVEST DR,0,"Penn Hills township (Allegheny, PA)",,40.473329,-79.861619,3.14,4.4,0.6,63,0,1,0,1,11,19,12,6,9,5,0,0,0,0,0,0,0,79;P17,,2,0,52,0,0,0,29,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
6293,WEST LIBERTY AVE + PAULINE,WEST LIBERTY AVE OPP PAULINE AVE,0,"Pittsburgh city (Allegheny, PA)",Brookline,40.401657,-80.022164,3.14,0.8,0.4,117,108,1,1,7,21,35,21,11,14,8,2,19,34,20,15,13,5,39;41,35;35S;39,2,3,64,64,1,1,39,56,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
14642,LEECHBURG RD + COURTNEY DR,LEECHBURG RD AT COURTNEY DR,0,"Penn Hills township (Allegheny, PA)",,40.486735,-79.804821,3.14,0.0,0.0,37,0,0,0,2,9,8,9,6,3,0,0,0,0,0,0,0,0,77;P16,,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
8896,CENTRE AVE + MORGAN,CENTRE AVE OPP MORGAN ST,0,"Pittsburgh city (Allegheny, PA)",Middle Hill,40.447724,-79.966668,3.14,4.0,1.6,116,186,1,1,5,21,36,22,11,14,7,7,33,60,34,18,18,16,82,82;84,1,2,80,158,1,1,80,120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8512,WINTERBURN AVE + CONNOR,WINTERBURN AVE OPP CONNOR ST,0,"Pittsburgh city (Allegheny, PA)",Greenfield,40.420403,-79.939781,3.14,0.6,0.4,100,120,1,1,3,18,37,19,12,10,1,2,19,44,20,16,13,6,58;93,58;93,2,2,48,82,0,1,36,60,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
8956,FRANKSTOWN RD + EASTWOOD RD,FRANKSTOWN RD AT EASTWOOD RD,0,"Penn Hills township (Allegheny, PA)",,40.461159,-79.87001,3.14,2.4,1.8,111,132,1,1,3,17,36,19,13,17,6,4,22,48,24,14,14,6,77;79;P17,79;86,3,2,84,96,0,1,61,64,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
1601,BRIGHTON RD + MARSHALL,BRIGHTON RD AT MARSHALL AVE,0,"Pittsburgh city (Allegheny, PA)",Perry South,40.466752,-80.024901,3.14,1.8,2.8,207,166,1,1,10,40,65,40,16,21,15,6,29,51,27,19,20,14,15;16;17,14;16,3,2,148,108,1,1,135,108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1599,BRIGHTON RD + OLIVER HIGH SCHOOL,BRIGHTON RD OPP ISLAND AVE (OLIVER HIGH SCHOOL,0,"Pittsburgh city (Allegheny, PA)",Perry South,40.463751,-80.022547,3.14,3.2,1.8,204,147,1,1,10,40,61,39,17,22,15,6,26,45,24,17,16,13,15;16;17,14;16,3,2,160,90,1,1,131,92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12686,FREEPORT RD + PEARL,FREEPORT RD AT PEARL AVE,0,"Harmar township (Allegheny, PA)",,40.540773,-79.816047,3.14,2.8,1.4,73,84,1,1,3,13,22,14,7,10,4,3,15,24,17,10,9,6,1;P10,1;1L,2,2,38,68,1,1,38,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3177,FREEPORT RD + VALLEY MOTEL,FREEPORT RD AT VALLEY MOTEL,0,"Harmar township (Allegheny, PA)",,40.535428,-79.842594,3.14,1.0,1.0,113,152,1,1,5,22,34,22,12,15,3,4,26,48,29,17,19,9,1;P16;P78,1;1L;78;78S,3,4,38,116,1,1,38,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16887,MAIN ST + 23RD,MAIN ST AT 23RD ST,0,"Sharpsburg borough (Allegheny, PA)",,40.49342,-79.914229,3.14,1.4,0.4,178,148,1,1,10,35,53,33,17,19,11,4,27,49,29,16,15,8,1;91,5;91,2,2,107,116,1,1,97,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12771,MAIN ST + 15TH ST,MAIN ST OPP 15TH ST,0,"Sharpsburg borough (Allegheny, PA)",,40.494494,-79.926529,3.14,3.0,2.2,178,148,1,1,10,35,54,32,17,19,11,4,27,49,29,17,14,8,1;91,5;91,2,2,107,116,1,1,97,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18175,LIBRARY PL + 1ST,LIBRARY PL AT 1ST ST,0,"Duquesne city (Allegheny, PA)",,40.371774,-79.844286,3.14,0.0,0.0,212,212,1,1,11,42,59,46,21,18,15,8,37,62,37,25,23,20,52L;59;61C;P7,52L;59;61X,4,3,134,170,1,1,90,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18408,KENNEDY AVE + 6TH,KENNEDY AVE AT 6TH ST,0,"Duquesne city (Allegheny, PA)",,40.370846,-79.850644,3.14,2.2,1.4,200,212,1,1,11,39,58,39,20,18,15,8,37,62,37,25,23,20,52L;59;61C;P7,52L;59;61X,4,3,134,170,1,1,90,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
4135,CHARTIERS AVE + AZALIA,CHARTIERS AVE OPP AZALIA ST,0,"Pittsburgh city (Allegheny, PA)",Elliott,40.444836,-80.041452,3.14,2.2,1.0,165,178,1,1,9,31,53,31,15,19,7,3,27,64,29,23,21,11,26;27;29,26;27;29;29S,3,4,100,136,1,1,76,102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
19206,MIDDLETOWN RD + STRATMORE FS,MIDDLETOWN RD AT STRATMORE ST FS,0,"Ingram borough (Allegheny, PA)",,40.444452,-80.058252,3.14,0.8,0.0,103,178,1,1,5,20,33,20,10,13,2,3,28,63,29,23,21,11,27;29,26;27;29;29S,2,4,64,136,1,1,48,102,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5285,WASHINGTON AVE + TRIMBLE,WASHINGTON AVE AT TRIMBLE AVE,0,"Carnegie borough (Allegheny, PA)",,40.405456,-80.08363,3.14,1.0,1.2,56,54,1,1,2,8,20,10,6,9,1,1,7,20,8,8,7,3,31,31,1,1,28,34,0,0,28,28,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0
19508,PIONEER AVE + SOUTHCREST FS,PIONEER AVE OPP SOUTHCREST DR FS,0,"Pittsburgh city (Allegheny, PA)",Brookline,40.406656,-80.015021,3.14,0.8,2.2,117,108,1,1,7,21,35,21,10,15,8,1,19,36,19,15,13,5,39;41,35;35S;39,2,3,64,64,1,1,39,56,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
6278,BOWER HILL RD + SYLVANDELL,BOWER HILL RD AT SYLVANDELL DR,0,"Mount Lebanon township (Allegheny, PA)",,40.374374,-80.073425,3.1,1.6,1.4,44,38,0,0,2,10,10,10,4,5,3,1,5,12,6,5,6,3,41,35,1,1,36,30,0,0,24,28,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1831,ARCH ST + MERCY PROVIDENCE HOSP,ARCH ST AT NORTH SHORE FAMILY HEALTH,0,"Pittsburgh city (Allegheny, PA)",Allegheny Center,40.45426,-80.008957,3.1,3.8,3.8,555,486,1,1,21,110,176,108,47,59,34,17,82,164,85,53,49,36,11;13;15;16;17;54;8,11;13;14;16;54;8,7,6,401,354,1,1,299,298,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3469,MCCOY RD + HILLCREST,MCCOY RD AT HILLCREST AVE,0,"Stowe township (Allegheny, PA)",,40.480699,-80.079217,3.1,0.0,1.0,52,54,1,1,1,10,18,8,6,9,0,1,9,19,9,7,7,2,22,22,1,1,38,34,0,0,16,28,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0
3357,MT ROYAL BLVD + WILJOHN,MT ROYAL BLVD AT WILJOHN ST,0,"Shaler township (Allegheny, PA)",,40.514046,-79.959091,3.1,0.4,0.6,42,10,0,0,4,8,12,9,4,5,0,0,5,0,4,1,0,0,2;P13,2L,2,1,16,0,0,0,14,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
11632,MAIN ST + BOTSFORD,MAIN ST AT BOTSFORD ST,0,"Munhall borough (Allegheny, PA)",,40.384388,-79.90374,3.1,1.4,1.2,38,34,0,1,2,8,12,5,4,6,1,0,5,13,6,4,5,1,53L,53,1,1,28,30,0,0,16,28,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0
14753,SALTSBURG RD + TILFORD RD,SALTSBURG RD OPP TILFORD RD,0,"Penn Hills township (Allegheny, PA)",,40.475033,-79.792099,3.1,0.0,0.0,25,32,0,0,1,4,8,4,2,5,1,0,5,12,6,4,5,0,77,89,1,1,0,30,0,0,0,26,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0
1179,FIFTH AVE + WILKINS,FIFTH AVE AT WILKINS AVE NS,0,"Pittsburgh city (Allegheny, PA)",Squirrel Hill North,40.447772,-79.937208,3.1,0.2,0.8,419,398,1,1,15,69,134,75,41,51,34,15,68,134,67,44,35,35,28X;67;69;71B;71D,45;70;71X;72,5,4,306,336,1,1,232,248,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0
7676,BEELER ST + #5362,BEELER ST AT #5358,0,"Pittsburgh city (Allegheny, PA)",Squirrel Hill North,40.44554,-79.931889,3.1,0.8,0.2,419,398,1,1,15,69,134,75,41,51,34,15,68,134,67,44,35,35,28X;67;69;71B;71D,45;70;71X;72,5,4,306,336,1,1,232,248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
7236,BRADDOCK AVE + BIDDLE,BRADDOCK AVE OPP BIDDLE AVE,0,"Pittsburgh city (Allegheny, PA)",Regent Square,40.437008,-79.896544,3.1,3.2,3.0,268,364,1,1,10,44,86,53,28,25,22,9,55,100,52,38,50,60,61A;61B;71;P71,58;60X;62X,4,3,196,288,1,1,124,196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16120,EAST BUSWAY + EAST LIBERTY STATION D,EAST BUSWAY AT EAST LIBERTY STATION D,0,"Pittsburgh city (Allegheny, PA)",Shadyside,40.459539,-79.922767,3.1,0.0,0.0,1254,1742,1,1,39,279,343,294,122,119,58,54,324,543,339,186,170,126,71B;71C;74;75;77;82;86;88;89;P1;P10;P12;P16;P17;P3;P67;P68;P69;P7;P71;P76;P78,1;1L;28X;45;52L;64;67;69;71X;73L;74;75;76L;77L;78;79;80X;82;86;87;88;92;P1;P3,22,24,735,1292,1,1,571,966,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14324,VERONA RD + ELLIOTT,VERONA RD AT ELLIOTT ST,0,"Penn Hills township (Allegheny, PA)",,40.49901,-79.837516,3.1,0.0,0.0,44,68,0,1,2,11,13,9,5,4,0,2,10,24,12,7,10,3,P78,78;78S,1,2,0,48,0,1,0,32,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1
7648,WILKINS AVE + BELLEROCK,WILKINS AVE OPP BELLEROCK ST,0,"Pittsburgh city (Allegheny, PA)",Squirrel Hill North,40.444708,-79.929084,3.1,1.4,1.6,97,98,1,1,1,16,32,17,10,16,5,4,17,36,16,11,7,7,67;69,70,2,1,30,72,0,1,28,60,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
16024,ALLEQUIPPA ST + ROBINSON,ALLEQUIPPA ST AT ROBINSON ST,0,"Pittsburgh city (Allegheny, PA)",West Oakland,40.442734,-79.965859,3.1,6.0,2.8,116,186,1,1,4,20,32,24,13,19,4,6,33,67,33,18,19,10,81;83,81;83;84,2,3,92,150,1,1,88,106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19466,MOSSFIELD ST + AZURE,MOSSFIELD ST AT AZURE ST,0,"Pittsburgh city (Allegheny, PA)",Stanton Heights,40.472159,-79.934461,3.1,2.8,2.0,176,238,1,1,5,31,59,33,22,23,3,8,39,84,40,29,21,17,75;87;89,75;87;92,3,3,138,206,1,1,96,152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
9299,STANTON AVE + MELLON ST,STANTON AVE AT MELLON ST,0,"Pittsburgh city (Allegheny, PA)",Highland Park,40.471076,-79.924842,3.1,5.4,2.0,426,498,1,1,17,71,140,79,45,48,26,21,86,158,85,57,47,44,71A;71B;75;87;89,71X;75;85;87;92,5,5,334,426,1,1,220,310,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1137,EVERGREEN RD + FREDERICK,EVERGREEN AVE AT FREDERICK ST,0,"Millvale borough (Allegheny, PA)",,40.488068,-79.972687,3.1,0.6,1.2,36,180,0,1,3,6,12,6,4,5,0,3,33,63,34,20,19,8,2,2L;5;64;9,1,4,16,146,0,1,14,106,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1
3355,MT ROYAL BLVD + UNDERCLIFF,MT ROYAL BLVD AT UNDERCLIFF ST,0,"Shaler township (Allegheny, PA)",,40.515911,-79.959122,3.1,0.6,0.2,42,10,0,0,4,8,12,9,4,5,0,0,5,0,4,1,0,0,2;P13,2L,2,1,16,0,0,0,14,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
820,PERRYSVILLE AVE + #3000,PERRYSVILLE AVE OPP #3000,0,"Pittsburgh city (Allegheny, PA)",Perry North,40.47611,-80.012407,3.1,2.0,1.8,167,98,1,1,6,34,54,33,15,17,8,4,16,36,18,10,7,7,15;8,8,2,1,124,72,1,1,83,56,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9545,BROWNSVILLE RD + HILLMAN ST,BROWNSVILLE RD OPP HILLMAN ST,0,"Brentwood borough (Allegheny, PA)",,40.371652,-79.975354,3.1,2.8,3.2,104,144,1,1,8,22,21,21,8,15,9,3,24,50,20,11,21,15,51;51L,34;51,2,2,90,112,1,1,66,104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
