STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
42,101,017900,5,1141,+39.987428,-075.116241
42,101,018001,1,759,+39.979176,-075.112691
42,101,018001,2,834,+39.982563,-075.111012
42,101,018001,3,892,+39.981692,-075.113090
42,101,018002,1,1455,+39.985648,-075.105733
42,101,018002,2,1171,+39.982751,-075.104186
42,101,018002,3,1955,+39.984237,-075.108360
42,101,018002,4,858,+39.980983,-075.108100
42,101,018300,1,669,+39.995796,-075.073204
42,101,018300,2,1328,+39.998404,-075.071888
42,101,018300,3,1532,+39.999964,-075.075087
42,101,018300,4,797,+39.996486,-075.077311
42,101,018400,1,663,+40.003076,-075.070848
42,101,018400,2,1615,+40.001597,-075.066759
42,101,018801,1,1000,+39.995325,-075.105869
42,101,018801,2,898,+39.994913,-075.110683
42,101,018801,3,855,+39.996754,-075.109190
42,101,018801,4,1692,+39.997699,-075.106852
42,101,018802,1,1413,+39.999057,-075.100234
42,101,018802,2,969,+39.997464,-075.102408
42,101,018802,3,1188,+39.999786,-075.103875
42,101,019000,1,1741,+40.007379,-075.101141
42,101,019000,2,1440,+40.010949,-075.098984
42,101,019000,3,1604,+40.010985,-075.095899
42,101,019000,4,1283,+40.011047,-075.100923
42,101,019000,5,1738,+40.006231,-075.098959
42,101,019100,1,1608,+40.013998,-075.106217
42,101,019100,2,853,+40.010396,-075.105485
42,101,019100,3,1808,+40.012083,-075.105923
42,101,019100,4,1761,+40.006432,-075.107193
42,101,019100,5,2207,+40.008226,-075.105096
42,101,019200,1,1471,+40.001323,-075.113853
42,101,019200,2,1261,+39.999385,-075.114284
42,101,019200,3,1406,+39.999649,-075.119617
42,101,019200,4,1723,+39.999696,-075.110267
42,101,019200,5,1800,+40.001305,-075.119550
42,101,019501,1,1690,+40.001039,-075.133989
42,101,019501,2,1654,+40.000101,-075.127055
42,101,019501,3,1345,+40.000504,-075.130456
42,101,019502,1,1063,+40.003531,-075.133459
42,101,019502,2,1584,+40.002617,-075.126484
42,101,019502,3,847,+40.002704,-075.130900
42,101,019700,1,1317,+40.015788,-075.136103
42,101,019700,2,1120,+40.013005,-075.137899
42,101,019700,3,810,+40.018725,-075.137843
42,101,019700,4,1052,+40.015517,-075.138423
42,101,019700,5,905,+40.014216,-075.140557
42,101,019700,6,1212,+40.017852,-075.139770
42,101,019800,1,1755,+40.011047,-075.143576
42,101,019800,2,1064,+40.010597,-075.139610
42,101,019800,3,973,+40.011429,-075.141138
42,101,019800,4,1129,+40.010066,-075.137365
42,101,019800,5,842,+40.008787,-075.140892
42,101,019900,1,932,+40.005966,-075.139395
42,101,019900,2,1175,+40.006063,-075.142214
42,101,019900,3,1167,+40.006947,-075.146290
42,101,019900,4,1115,+40.004082,-075.144457
42,101,020000,1,530,+40.000308,-075.151250
42,101,020000,2,747,+40.002466,-075.150308
42,101,020101,1,1673,+40.005801,-075.155630
42,101,020101,2,668,+40.000689,-075.154038
42,101,020101,3,1409,+40.001189,-075.156237
42,101,020102,1,854,+40.010335,-075.153562
42,101,020102,2,643,+40.008769,-075.154034
42,101,020102,3,918,+40.010663,-075.156665
42,101,020102,4,1075,+40.012535,-075.153907
42,101,020200,1,1830,+40.006575,-075.164307
42,101,020200,2,598,+40.006062,-075.159310
42,101,020200,3,1607,+40.010698,-075.158937
42,101,020200,4,897,+40.009546,-075.163963
42,101,020300,1,1354,+40.008908,-075.148946
42,101,020300,2,1432,+40.015283,-075.148988
42,101,020400,1,658,+40.021663,-075.156549
42,101,020400,2,705,+40.018695,-075.151056
42,101,020400,3,890,+40.021099,-075.151211
42,101,020400,4,799,+40.018806,-075.153836
42,101,020500,1,710,+40.013292,-075.164226
42,101,020500,2,2018,+40.018148,-075.157350
42,101,020600,1,2043,+40.021648,-075.183661
42,101,020701,1,1247,+40.009937,-075.192854
42,101,020701,2,1796,+40.012500,-075.189144
42,101,020701,3,820,+40.014152,-075.186779
42,101,020702,1,855,+40.011874,-075.198073
42,101,020702,2,1609,+40.014926,-075.194852
42,101,020800,1,838,+40.017084,-075.199149
42,101,020800,2,1652,+40.025741,-075.187286
42,101,020900,1,686,+40.020034,-075.209140
42,101,020900,2,728,+40.018666,-075.205402
42,101,020900,3,756,+40.017164,-075.209072
42,101,020900,4,995,+40.019628,-075.212375
42,101,021000,1,1093,+40.026881,-075.213482
42,101,021000,2,818,+40.025597,-075.216818
42,101,021000,3,997,+40.024506,-075.210225
42,101,021000,4,1642,+40.023157,-075.217640
42,101,021000,5,920,+40.023010,-075.212756
42,101,021100,1,1238,+40.022315,-075.205411
42,101,021100,2,1418,+40.028846,-075.206907
42,101,021200,1,1278,+40.036073,-075.213525
42,101,021200,2,1145,+40.032438,-075.210183
42,101,021300,1,665,+40.035035,-075.219540
42,101,021300,2,707,+40.032789,-075.217297
42,101,021300,3,696,+40.030492,-075.214490
42,101,021300,4,732,+40.029580,-075.217176
42,101,021300,5,773,+40.033281,-075.222459
42,101,021400,1,792,+40.027701,-075.219200
42,101,021400,2,675,+40.027690,-075.223998
42,101,021400,3,1132,+40.029422,-075.226138
42,101,021400,4,1058,+40.030385,-075.222106
42,101,021400,5,560,+40.026462,-075.224175
42,101,021500,1,1799,+40.037061,-075.228460
42,101,021500,2,2336,+40.032152,-075.228709
42,101,021600,1,999,+40.039716,-075.232105
42,101,021600,2,1252,+40.042843,-075.238742
42,101,021700,1,1886,+40.047794,-075.223194
42,101,021700,2,1948,+40.047184,-075.229990
42,101,021700,3,921,+40.042100,-075.222069
42,101,021700,4,1028,+40.039660,-075.217974
42,101,021800,1,2005,+40.060944,-075.232859
42,101,021800,2,1397,+40.053736,-075.233646
42,101,021800,3,1022,+40.056967,-075.230518
42,101,021900,1,1492,+40.050219,-075.240748
42,101,022000,1,1446,+40.064830,-075.244531
42,101,023100,1,1285,+40.067886,-075.202532
42,101,023500,1,1108,+40.036383,-075.196905
42,101,023600,1,1713,+40.041344,-075.193656
42,101,023600,2,985,+40.047274,-075.195521
42,101,023700,1,2107,+40.052142,-075.189541
42,101,023700,2,900,+40.043849,-075.186207
42,101,023700,3,1843,+40.046724,-075.187658
42,101,023800,1,776,+40.043202,-075.183022
42,101,023800,2,749,+40.039539,-075.181548
42,101,023800,3,843,+40.035946,-075.179611
42,101,023800,4,922,+40.036624,-075.184037
42,101,023800,5,1151,+40.039988,-075.186183
42,101,023900,1,1021,+40.035352,-075.186513
42,101,023900,2,836,+40.031075,-075.185641
42,101,024000,1,1884,+40.026561,-075.177034
42,101,024000,2,1924,+40.028515,-075.181769
42,101,024100,1,1343,+40.032788,-075.176111
42,101,024200,1,639,+40.030175,-075.170059
42,101,024200,2,1058,+40.027957,-075.172752
42,101,024200,3,1153,+40.028743,-075.166840
42,101,024200,4,1263,+40.026227,-075.169320
42,101,024300,1,860,+40.023898,-075.175586
42,101,024300,2,1386,+40.021785,-075.172740
42,101,024300,3,956,+40.021586,-075.166832
42,101,024300,4,676,+40.019879,-075.168800
42,101,024400,1,853,+40.022501,-075.164688
42,101,024400,2,904,+40.024436,-075.162607
42,101,024400,3,1395,+40.026375,-075.164690
42,101,024500,1,2085,+40.036363,-075.161876
42,101,024500,2,2166,+40.031016,-075.162025
42,101,024600,1,806,+40.034999,-075.168962
42,101,024600,2,1264,+40.042901,-075.171649
42,101,024600,3,886,+40.039777,-075.174021
42,101,024700,1,1590,+40.039292,-075.167188
42,101,024700,2,1591,+40.042445,-075.163680
42,101,024700,3,1308,+40.045713,-075.161376
42,101,024800,1,740,+40.048265,-075.164304
42,101,024800,2,1172,+40.046324,-075.167135
42,101,024900,1,1232,+40.053843,-075.159373
42,101,024900,2,643,+40.050641,-075.158673
42,101,024900,3,729,+40.048262,-075.159614
42,101,024900,4,808,+40.050770,-075.161628
42,101,025200,1,931,+40.044488,-075.173943
42,101,025200,2,820,+40.042161,-075.178521
42,101,025200,3,969,+40.045025,-075.178106
42,101,025200,4,1112,+40.046632,-075.176585
42,101,025200,5,922,+40.047977,-075.173302
42,101,025200,6,1317,+40.049385,-075.180394
42,101,025200,7,1196,+40.049869,-075.176295
42,101,025300,1,968,+40.054102,-075.178944
42,101,025300,2,787,+40.051231,-075.182451
42,101,025300,3,732,+40.053494,-075.184635
42,101,025300,4,747,+40.056858,-075.183838
42,101,025300,5,625,+40.055510,-075.181633
42,101,025400,1,744,+40.060085,-075.171552
42,101,025400,2,1195,+40.057667,-075.177127
42,101,025400,3,876,+40.059477,-075.180791
42,101,025400,4,1337,+40.062620,-075.175447
42,101,025500,1,690,+40.063367,-075.185449
42,101,025500,2,1202,+40.063515,-075.182098
42,101,025500,3,775,+40.059660,-075.187879
42,101,025600,1,1029,+40.068581,-075.185782
42,101,025600,2,722,+40.063736,-075.189074
42,101,025600,3,858,+40.066034,-075.192633
42,101,025700,1,842,+40.072046,-075.197587
42,101,025700,2,715,+40.071871,-075.200160
42,101,025700,3,744,+40.071902,-075.191784
42,101,025700,4,1155,+40.074490,-075.194542
42,101,025800,1,1663,+40.073630,-075.182696
42,101,025900,1,737,+40.080189,-075.172994
42,101,025900,2,751,+40.078165,-075.174825
42,101,025900,3,795,+40.077327,-075.177317
42,101,025900,4,884,+40.079597,-075.179131
42,101,025900,5,1507,+40.081973,-075.176539
42,101,026000,1,807,+40.076976,-075.169232
42,101,026000,2,844,+40.074115,-075.169296
42,101,026000,3,1199,+40.075678,-075.172641
42,101,026100,1,1086,+40.070570,-075.173780
42,101,026100,2,678,+40.067430,-075.177067
42,101,026100,3,1296,+40.072951,-075.177212
42,101,026200,1,668,+40.067825,-075.164599
42,101,026200,2,891,+40.069636,-075.167987
42,101,026200,3,1179,+40.067522,-075.169222
42,101,026200,4,1338,+40.064850,-075.171220
42,101,026301,1,1222,+40.072270,-075.164966
42,101,026301,2,842,+40.074869,-075.163782
42,101,026301,3,941,+40.073516,-075.161321
42,101,026301,4,721,+40.070400,-075.164364
42,101,026302,1,1365,+40.069264,-075.154023
42,101,026302,2,1356,+40.065599,-075.155365
42,101,026302,3,759,+40.068363,-075.160705
42,101,026302,4,1873,+40.071034,-075.158087
42,101,026400,1,2236,+40.062848,-075.159228
42,101,026400,2,1270,+40.059300,-075.161248
42,101,026400,3,1693,+40.064071,-075.163534
42,101,026500,1,618,+40.062306,-075.153957
42,101,026500,2,919,+40.060227,-075.154898
42,101,026500,3,628,+40.059778,-075.151722
42,101,026500,4,920,+40.057243,-075.158312
42,101,026500,5,1200,+40.056581,-075.153754
42,101,026600,1,2631,+40.066494,-075.150446
42,101,026600,2,1454,+40.062283,-075.149861
42,101,026600,3,2324,+40.064874,-075.146304
42,101,026700,1,2599,+40.054268,-075.144786
42,101,026700,2,2182,+40.055376,-075.147648
42,101,026700,3,976,+40.053814,-075.152150
42,101,026700,4,860,+40.055992,-075.150956
42,101,026800,1,1708,+40.060689,-075.139695
42,101,026800,2,818,+40.055981,-075.138387
42,101,026800,3,842,+40.055840,-075.141650
42,101,026800,4,1283,+40.050589,-075.140431
42,101,026900,1,833,+40.054235,-075.128362
42,101,026900,2,1398,+40.055545,-075.133406
42,101,027000,1,760,+40.049416,-075.129141
42,101,027000,2,1510,+40.049261,-075.135031
42,101,027100,1,777,+40.052435,-075.124722
42,101,027100,2,875,+40.046648,-075.124319
42,101,027100,3,701,+40.047604,-075.126733
42,101,027200,1,858,+40.048165,-075.115050
42,101,027200,2,1867,+40.045910,-075.116262
42,101,027200,3,1531,+40.049418,-075.120445
42,101,027300,1,896,+40.034906,-075.116108
42,101,027300,2,1622,+40.042188,-075.120995
42,101,027300,3,2020,+40.037374,-075.122029
42,101,027300,4,1413,+40.041418,-075.117874
42,101,027401,1,1305,+40.042549,-075.127910
42,101,027401,2,1080,+40.038716,-075.128310
42,101,027401,3,913,+40.034434,-075.129447
42,101,027402,1,1482,+40.042661,-075.122905
42,101,027402,2,2699,+40.036908,-075.125681
42,101,027402,3,2318,+40.043028,-075.125360
42,101,027500,1,1399,+40.044000,-075.131646
42,101,027500,2,1367,+40.039427,-075.131322
42,101,027500,3,909,+40.035191,-075.132639
42,101,027500,4,828,+40.039066,-075.133288
42,101,027600,1,1168,+40.044229,-075.136543
42,101,027600,2,554,+40.040240,-075.141483
42,101,027600,3,1027,+40.042548,-075.140929
42,101,027600,4,797,+40.045136,-075.139789
42,101,027700,1,1125,+40.049467,-075.145175
42,101,027700,2,926,+40.049514,-075.148938
42,101,027700,3,777,+40.050476,-075.151894
42,101,027700,4,728,+40.051822,-075.154145
42,101,027700,5,1362,+40.051305,-075.156074
42,101,027800,1,1572,+40.043009,-075.148597
42,101,027800,2,1008,+40.042582,-075.145869
42,101,027800,3,765,+40.039825,-075.146230
42,101,027800,4,1310,+40.046728,-075.146627
42,101,027901,1,830,+40.047463,-075.152816
42,101,027901,2,854,+40.044977,-075.151624
42,101,027901,3,733,+40.046937,-075.156500
42,101,027901,4,1379,+40.044400,-075.155805
42,101,027902,1,1274,+40.041262,-075.152240
42,101,027902,2,2298,+40.038714,-075.153922
42,101,028000,1,852,+40.023078,-075.155050
42,101,028000,2,780,+40.027721,-075.157393
42,101,028000,3,1187,+40.028827,-075.153755
42,101,028000,4,1361,+40.023430,-075.151093
42,101,028100,1,1667,+40.033004,-075.148048
42,101,028100,2,909,+40.029385,-075.149832
42,101,028100,3,786,+40.026685,-075.148881
42,101,028200,1,1366,+40.031989,-075.138666
42,101,028200,2,1392,+40.033273,-075.143452
42,101,028200,3,1938,+40.037167,-075.139559
42,101,028300,1,749,+40.029882,-075.140772
42,101,028300,2,745,+40.026927,-075.141337
42,101,028300,3,850,+40.023686,-075.146942
42,101,028300,4,1635,+40.023394,-075.144286
42,101,028300,5,882,+40.027279,-075.143787
42,101,028300,6,700,+40.029929,-075.143246
42,101,028300,7,733,+40.027862,-075.145909
42,101,028400,1,1171,+40.029415,-075.137950
42,101,028400,2,962,+40.027253,-075.137834
42,101,028400,3,952,+40.025649,-075.138147
42,101,028400,4,726,+40.021026,-075.137776
42,101,028500,1,2303,+40.028835,-075.133612
42,101,028600,1,1586,+40.030819,-075.125385
42,101,028600,2,1590,+40.027796,-075.126471
42,101,028600,3,2435,+40.026440,-075.130367
42,101,028600,4,1057,+40.031170,-075.130171
42,101,028700,1,1381,+40.021901,-075.132674
42,101,028700,2,990,+40.022228,-075.129988
42,101,028800,1,1660,+40.023670,-075.123823
42,101,028800,2,810,+40.022087,-075.121433
42,101,028800,3,1781,+40.020360,-075.126097
42,101,028901,1,1451,+40.020781,-075.118017
42,101,028901,2,889,+40.017201,-075.111498
42,101,028901,3,1592,+40.018478,-075.115791
42,101,028902,1,1168,+40.019116,-075.110223
42,101,028902,2,1384,+40.021882,-075.114023
42,101,028902,3,1508,+40.023548,-075.115965
42,101,028902,4,1234,+40.024290,-075.118645
42,101,028902,5,753,+40.025694,-075.115625
42,101,029000,1,1551,+40.027892,-075.118817
42,101,029000,2,2867,+40.030475,-075.114842
42,101,029000,3,1777,+40.030241,-075.120440
42,101,029100,1,729,+40.038992,-075.104367
42,101,029100,2,1828,+40.035149,-075.109353
42,101,029100,3,1424,+40.032009,-075.106062
42,101,029100,4,845,+40.029693,-075.109016
42,101,029200,1,2140,+40.026641,-075.108456
42,101,029200,2,1301,+40.024629,-075.101372
42,101,029200,3,764,+40.027625,-075.089966
42,101,029300,1,1150,+40.015378,-075.089704
42,101,029300,2,1876,+40.011456,-075.091258
42,101,029400,1,711,+40.012163,-075.082974
42,101,029400,2,1421,+40.008440,-075.087152
42,101,029400,3,1176,+40.010655,-075.083959
42,101,029800,1,1086,+40.020048,-075.069194
42,101,029800,2,1117,+40.015521,-075.064617
42,101,029800,3,799,+40.016233,-075.068596
42,101,029800,4,1067,+40.013899,-075.066609
42,101,029800,5,778,+40.015188,-075.070341
42,101,029900,1,1314,+40.013262,-075.077210
42,101,029900,2,860,+40.010397,-075.075527
42,101,029900,3,795,+40.012845,-075.071906
42,101,029900,4,1648,+40.016257,-075.073075
42,101,030000,1,2169,+40.021700,-075.073916
42,101,030000,2,1943,+40.017827,-075.079205
42,101,030000,3,1416,+40.019974,-075.077432
42,101,030000,4,1874,+40.014983,-075.081523
42,101,030100,1,1063,+40.020443,-075.084079
42,101,030100,2,2137,+40.018076,-075.086519
42,101,030100,3,781,+40.019859,-075.089722
42,101,030100,4,797,+40.020226,-075.092065
42,101,030100,5,1437,+40.022821,-075.088668
42,101,030200,1,1768,+40.023383,-075.082321
42,101,030200,2,1910,+40.029116,-075.082945
42,101,030200,3,1400,+40.026331,-075.086029
42,101,030200,4,2353,+40.026490,-075.080349
42,101,030501,1,1512,+40.044689,-075.097361
42,101,030501,2,1662,+40.040808,-075.099983
42,101,030501,3,2276,+40.042222,-075.101213
42,101,030502,1,1199,+40.046331,-075.102288
42,101,030502,2,1340,+40.047426,-075.105339
42,101,030502,3,1051,+40.049190,-075.104296
42,101,030502,4,1514,+40.042746,-075.104244
42,101,030502,5,743,+40.044648,-075.107854
42,101,030600,1,1397,+40.049821,-075.099439
42,101,030600,2,1835,+40.049485,-075.089277
42,101,030600,3,1901,+40.052998,-075.095745
42,101,030600,4,2009,+40.048258,-075.094017
42,101,030700,1,1258,+40.057984,-075.086915
42,101,030700,2,744,+40.053327,-075.088771
42,101,030700,3,1741,+40.058808,-075.089771
42,101,030800,1,834,+40.056445,-075.082349
42,101,030800,2,1042,+40.058165,-075.080862
42,101,030800,3,1818,+40.053996,-075.081724
42,101,030800,4,1444,+40.051489,-075.083841
42,101,030900,1,1817,+40.045789,-075.082829
42,101,030900,2,986,+40.041824,-075.084594
42,101,030900,3,1334,+40.045393,-075.085816
42,101,031000,1,1555,+40.045565,-075.074521
42,101,031000,2,2135,+40.048121,-075.078468
42,101,031000,3,1355,+40.050130,-075.069981
42,101,031000,4,2221,+40.052403,-075.074183
42,101,031101,1,1325,+40.043461,-075.076628
42,101,031101,2,850,+40.042139,-075.078026
42,101,031101,3,1420,+40.040240,-075.079589
42,101,031101,4,1599,+40.043639,-075.080180
42,101,031102,1,857,+40.037679,-075.084597
42,101,031102,2,909,+40.035397,-075.086057
42,101,031102,3,1222,+40.034958,-075.083430
42,101,031102,4,1630,+40.037897,-075.081515
42,101,031200,1,1190,+40.035589,-075.079500
42,101,031200,2,2163,+40.036662,-075.075172
42,101,031200,3,1451,+40.034386,-075.078486
42,101,031300,1,2757,+40.040526,-075.071212
42,101,031300,2,2853,+40.038501,-075.067001
42,101,031300,3,1806,+40.041500,-075.073798
42,101,031401,1,2955,+40.045145,-075.068742
42,101,031401,2,1684,+40.042795,-075.066265
42,101,031401,3,2817,+40.048202,-075.065486
42,101,031402,1,1482,+40.043354,-075.058148
42,101,031402,2,1748,+40.040577,-075.062338
42,101,031402,3,2726,+40.045134,-075.060948
42,101,031501,1,1661,+40.034400,-075.050957
42,101,031501,2,3703,+40.038219,-075.046432
42,101,031501,3,2017,+40.036331,-075.048549
42,101,031502,1,2261,+40.038571,-075.056234
42,101,031502,2,989,+40.041793,-075.052484
42,101,031502,3,1496,+40.036054,-075.055266
42,101,031600,1,960,+40.034704,-075.057799
42,101,031600,2,870,+40.031360,-075.056565
42,101,031600,3,756,+40.028995,-075.059857
42,101,031600,4,854,+40.030867,-075.061863
42,101,031600,5,927,+40.032828,-075.059550
42,101,031600,6,1097,+40.032935,-075.054578
42,101,031600,7,1265,+40.035404,-075.061286
42,101,031700,1,1479,+40.029190,-075.066175
42,101,031700,2,1647,+40.032356,-075.069777
42,101,031700,3,740,+40.029073,-075.064013
42,101,031700,4,1571,+40.032664,-075.065557
42,101,031700,5,1160,+40.029280,-075.070182
42,101,031800,1,1441,+40.032538,-075.076006
42,101,031800,2,1096,+40.029014,-075.076661
42,101,031800,3,742,+40.030195,-075.078952
42,101,031800,4,814,+40.030974,-075.081409
42,101,031900,1,1167,+40.025200,-075.062427
42,101,031900,2,1160,+40.022143,-075.060278
42,101,031900,3,838,+40.019636,-075.064179
42,101,031900,4,779,+40.021969,-075.065559
42,101,031900,5,1189,+40.024574,-075.065532
42,101,032000,1,904,+40.028150,-075.051006
42,101,032000,2,1025,+40.026822,-075.053657
42,101,032000,3,1131,+40.027759,-075.056423
42,101,032000,4,965,+40.023423,-075.057707
42,101,032000,5,1123,+40.026090,-075.059754
42,101,032000,6,1138,+40.024682,-075.055960
42,101,032000,7,1041,+40.029418,-075.053490
42,101,032100,1,1426,+40.015261,-075.059705
42,101,032100,2,1127,+40.017561,-075.056556
42,101,032100,3,1432,+40.018781,-075.059894
42,101,032300,1,715,+40.019546,-075.051455
42,101,032300,2,1494,+40.021674,-075.054472
42,101,032300,3,1869,+40.022141,-075.049694
42,101,032500,1,1107,+40.030770,-075.047143
42,101,032500,2,2646,+40.026445,-075.046628
42,101,032500,3,2457,+40.023695,-075.044049
42,101,032600,1,3039,+40.030448,-075.039232
